ticker,sample,split,timestamp,value,text,news_price_correlation,published_utc,article_url
IGT,5462,input,2022-10-10 13:30:00,17.25,"Title: Why International Game Technology Stock Jumped Higher Today 
 Content: ['Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'You’re reading a free article with opinions that may differ from The Motley Fool’s Premium Investing Services. Become a Motley Fool member today to get instant access to our top analyst recommendations, in-depth research, investing resources, and more. Learn More', 'Shares of International Game Technology (IGT -0.61%) were up 16.7% as of 11:31 a.m. ET on Tuesday after the company reported better-than-expected earnings results for the third quarter.', 'The company announced accelerating growth on the top and bottom lines, which is great news for investors, who had seen the stock price slashed almost in half year to date on lower growth expectations.\xa0', ""IGT completed the acquisition of iSoftBet, a leading gaming content provider, which boosted the company's revenue growth in the quarter.\xa0Healthy profit margin in the lottery segment and a boost in gaming profitability contributed to adjusted earnings per share of $0.43,\xa0which came in above the consensus analyst estimate of $0.31.\xa0"", 'The company reorganized its business operations around three segments a few years ago that management credited for improving performance.\xa0This resulted in improving operating margin based on earnings before interest, taxes, depreciation, and amortization (EBITDA).', 'Management also returned a record $220 million to shareholders through dividends and share buybacks. This brings the dividend yield to a high 3.43%, which is no doubt putting some support behind the stock at these levels.\xa0', 'Management noted that customer demand trends remain strong right now. The company expects to reach the upper half of its previous outlook for the full year, with revenue between $4.1 billion and $4.2 billion, and operating margin between 20% and 22%.\xa0This would be flat over 2021 revenue of $4.1 billion, but investors are looking ahead to what iSoftBet brings to the table in 2023.\xa0', ""The addition of iSoftBet positions IGT for more growth, as it launches in new markets in Europe and Latin America.\xa0Plus, the acquisition adds a profitable software-as-a-service business model to IGT's business that is expected to fuel higher profit margin over the long term.\xa0"", 'John Ballard has no position in any of the stocks mentioned. The Motley Fool has no position in any of the stocks mentioned. The Motley Fool has a disclosure policy.', 'Market-beating stocks from our award-winning analyst team.', 'Calculated by average return of all stock recommendations since inception of the Stock Advisor service in February of 2002. Returns as of 11/16/2023.', 'Discounted offers are only available to new members. Stock Advisor list price is $199 per year.', 'Calculated by Time-Weighted Return since 2002. Volatility profiles based on trailing-three-year calculations of the standard deviation of service investment returns.', ""\nInvest better with The Motley Fool. Get stock recommendations, portfolio guidance, and more from The Motley Fool's premium services.\n"", 'Making the world smarter, happier, and richer.', '', 'Market data powered by Xignite and Polygon.io.']",Strong Positive Correlation,2022-11-08T18:02:47Z,https://www.fool.com/investing/2022/11/08/why-international-game-technology-stock-jumped/
IGT,5462,input,2022-10-10 14:30:00,17.28,"Title: Why International Game Technology Stock Jumped Higher Today 
 Content: ['Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'You’re reading a free article with opinions that may differ from The Motley Fool’s Premium Investing Services. Become a Motley Fool member today to get instant access to our top analyst recommendations, in-depth research, investing resources, and more. Learn More', 'Shares of International Game Technology (IGT -0.61%) were up 16.7% as of 11:31 a.m. ET on Tuesday after the company reported better-than-expected earnings results for the third quarter.', 'The company announced accelerating growth on the top and bottom lines, which is great news for investors, who had seen the stock price slashed almost in half year to date on lower growth expectations.\xa0', ""IGT completed the acquisition of iSoftBet, a leading gaming content provider, which boosted the company's revenue growth in the quarter.\xa0Healthy profit margin in the lottery segment and a boost in gaming profitability contributed to adjusted earnings per share of $0.43,\xa0which came in above the consensus analyst estimate of $0.31.\xa0"", 'The company reorganized its business operations around three segments a few years ago that management credited for improving performance.\xa0This resulted in improving operating margin based on earnings before interest, taxes, depreciation, and amortization (EBITDA).', 'Management also returned a record $220 million to shareholders through dividends and share buybacks. This brings the dividend yield to a high 3.43%, which is no doubt putting some support behind the stock at these levels.\xa0', 'Management noted that customer demand trends remain strong right now. The company expects to reach the upper half of its previous outlook for the full year, with revenue between $4.1 billion and $4.2 billion, and operating margin between 20% and 22%.\xa0This would be flat over 2021 revenue of $4.1 billion, but investors are looking ahead to what iSoftBet brings to the table in 2023.\xa0', ""The addition of iSoftBet positions IGT for more growth, as it launches in new markets in Europe and Latin America.\xa0Plus, the acquisition adds a profitable software-as-a-service business model to IGT's business that is expected to fuel higher profit margin over the long term.\xa0"", 'John Ballard has no position in any of the stocks mentioned. The Motley Fool has no position in any of the stocks mentioned. The Motley Fool has a disclosure policy.', 'Market-beating stocks from our award-winning analyst team.', 'Calculated by average return of all stock recommendations since inception of the Stock Advisor service in February of 2002. Returns as of 11/16/2023.', 'Discounted offers are only available to new members. Stock Advisor list price is $199 per year.', 'Calculated by Time-Weighted Return since 2002. Volatility profiles based on trailing-three-year calculations of the standard deviation of service investment returns.', ""\nInvest better with The Motley Fool. Get stock recommendations, portfolio guidance, and more from The Motley Fool's premium services.\n"", 'Making the world smarter, happier, and richer.', '', 'Market data powered by Xignite and Polygon.io.']",Strong Positive Correlation,2022-11-08T18:02:47Z,https://www.fool.com/investing/2022/11/08/why-international-game-technology-stock-jumped/
IGT,5462,input,2022-10-10 15:30:00,17.11,"Title: Why International Game Technology Stock Jumped Higher Today 
 Content: ['Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'You’re reading a free article with opinions that may differ from The Motley Fool’s Premium Investing Services. Become a Motley Fool member today to get instant access to our top analyst recommendations, in-depth research, investing resources, and more. Learn More', 'Shares of International Game Technology (IGT -0.61%) were up 16.7% as of 11:31 a.m. ET on Tuesday after the company reported better-than-expected earnings results for the third quarter.', 'The company announced accelerating growth on the top and bottom lines, which is great news for investors, who had seen the stock price slashed almost in half year to date on lower growth expectations.\xa0', ""IGT completed the acquisition of iSoftBet, a leading gaming content provider, which boosted the company's revenue growth in the quarter.\xa0Healthy profit margin in the lottery segment and a boost in gaming profitability contributed to adjusted earnings per share of $0.43,\xa0which came in above the consensus analyst estimate of $0.31.\xa0"", 'The company reorganized its business operations around three segments a few years ago that management credited for improving performance.\xa0This resulted in improving operating margin based on earnings before interest, taxes, depreciation, and amortization (EBITDA).', 'Management also returned a record $220 million to shareholders through dividends and share buybacks. This brings the dividend yield to a high 3.43%, which is no doubt putting some support behind the stock at these levels.\xa0', 'Management noted that customer demand trends remain strong right now. The company expects to reach the upper half of its previous outlook for the full year, with revenue between $4.1 billion and $4.2 billion, and operating margin between 20% and 22%.\xa0This would be flat over 2021 revenue of $4.1 billion, but investors are looking ahead to what iSoftBet brings to the table in 2023.\xa0', ""The addition of iSoftBet positions IGT for more growth, as it launches in new markets in Europe and Latin America.\xa0Plus, the acquisition adds a profitable software-as-a-service business model to IGT's business that is expected to fuel higher profit margin over the long term.\xa0"", 'John Ballard has no position in any of the stocks mentioned. The Motley Fool has no position in any of the stocks mentioned. The Motley Fool has a disclosure policy.', 'Market-beating stocks from our award-winning analyst team.', 'Calculated by average return of all stock recommendations since inception of the Stock Advisor service in February of 2002. Returns as of 11/16/2023.', 'Discounted offers are only available to new members. Stock Advisor list price is $199 per year.', 'Calculated by Time-Weighted Return since 2002. Volatility profiles based on trailing-three-year calculations of the standard deviation of service investment returns.', ""\nInvest better with The Motley Fool. Get stock recommendations, portfolio guidance, and more from The Motley Fool's premium services.\n"", 'Making the world smarter, happier, and richer.', '', 'Market data powered by Xignite and Polygon.io.']",Strong Positive Correlation,2022-11-08T18:02:47Z,https://www.fool.com/investing/2022/11/08/why-international-game-technology-stock-jumped/
IGT,5462,input,2022-10-10 16:30:00,16.92,"Title: Why International Game Technology Stock Jumped Higher Today 
 Content: ['Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'You’re reading a free article with opinions that may differ from The Motley Fool’s Premium Investing Services. Become a Motley Fool member today to get instant access to our top analyst recommendations, in-depth research, investing resources, and more. Learn More', 'Shares of International Game Technology (IGT -0.61%) were up 16.7% as of 11:31 a.m. ET on Tuesday after the company reported better-than-expected earnings results for the third quarter.', 'The company announced accelerating growth on the top and bottom lines, which is great news for investors, who had seen the stock price slashed almost in half year to date on lower growth expectations.\xa0', ""IGT completed the acquisition of iSoftBet, a leading gaming content provider, which boosted the company's revenue growth in the quarter.\xa0Healthy profit margin in the lottery segment and a boost in gaming profitability contributed to adjusted earnings per share of $0.43,\xa0which came in above the consensus analyst estimate of $0.31.\xa0"", 'The company reorganized its business operations around three segments a few years ago that management credited for improving performance.\xa0This resulted in improving operating margin based on earnings before interest, taxes, depreciation, and amortization (EBITDA).', 'Management also returned a record $220 million to shareholders through dividends and share buybacks. This brings the dividend yield to a high 3.43%, which is no doubt putting some support behind the stock at these levels.\xa0', 'Management noted that customer demand trends remain strong right now. The company expects to reach the upper half of its previous outlook for the full year, with revenue between $4.1 billion and $4.2 billion, and operating margin between 20% and 22%.\xa0This would be flat over 2021 revenue of $4.1 billion, but investors are looking ahead to what iSoftBet brings to the table in 2023.\xa0', ""The addition of iSoftBet positions IGT for more growth, as it launches in new markets in Europe and Latin America.\xa0Plus, the acquisition adds a profitable software-as-a-service business model to IGT's business that is expected to fuel higher profit margin over the long term.\xa0"", 'John Ballard has no position in any of the stocks mentioned. The Motley Fool has no position in any of the stocks mentioned. The Motley Fool has a disclosure policy.', 'Market-beating stocks from our award-winning analyst team.', 'Calculated by average return of all stock recommendations since inception of the Stock Advisor service in February of 2002. Returns as of 11/16/2023.', 'Discounted offers are only available to new members. Stock Advisor list price is $199 per year.', 'Calculated by Time-Weighted Return since 2002. Volatility profiles based on trailing-three-year calculations of the standard deviation of service investment returns.', ""\nInvest better with The Motley Fool. Get stock recommendations, portfolio guidance, and more from The Motley Fool's premium services.\n"", 'Making the world smarter, happier, and richer.', '', 'Market data powered by Xignite and Polygon.io.']",Strong Positive Correlation,2022-11-08T18:02:47Z,https://www.fool.com/investing/2022/11/08/why-international-game-technology-stock-jumped/
IGT,5462,input,2022-10-10 17:30:00,16.61,"Title: Why International Game Technology Stock Jumped Higher Today 
 Content: ['Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'You’re reading a free article with opinions that may differ from The Motley Fool’s Premium Investing Services. Become a Motley Fool member today to get instant access to our top analyst recommendations, in-depth research, investing resources, and more. Learn More', 'Shares of International Game Technology (IGT -0.61%) were up 16.7% as of 11:31 a.m. ET on Tuesday after the company reported better-than-expected earnings results for the third quarter.', 'The company announced accelerating growth on the top and bottom lines, which is great news for investors, who had seen the stock price slashed almost in half year to date on lower growth expectations.\xa0', ""IGT completed the acquisition of iSoftBet, a leading gaming content provider, which boosted the company's revenue growth in the quarter.\xa0Healthy profit margin in the lottery segment and a boost in gaming profitability contributed to adjusted earnings per share of $0.43,\xa0which came in above the consensus analyst estimate of $0.31.\xa0"", 'The company reorganized its business operations around three segments a few years ago that management credited for improving performance.\xa0This resulted in improving operating margin based on earnings before interest, taxes, depreciation, and amortization (EBITDA).', 'Management also returned a record $220 million to shareholders through dividends and share buybacks. This brings the dividend yield to a high 3.43%, which is no doubt putting some support behind the stock at these levels.\xa0', 'Management noted that customer demand trends remain strong right now. The company expects to reach the upper half of its previous outlook for the full year, with revenue between $4.1 billion and $4.2 billion, and operating margin between 20% and 22%.\xa0This would be flat over 2021 revenue of $4.1 billion, but investors are looking ahead to what iSoftBet brings to the table in 2023.\xa0', ""The addition of iSoftBet positions IGT for more growth, as it launches in new markets in Europe and Latin America.\xa0Plus, the acquisition adds a profitable software-as-a-service business model to IGT's business that is expected to fuel higher profit margin over the long term.\xa0"", 'John Ballard has no position in any of the stocks mentioned. The Motley Fool has no position in any of the stocks mentioned. The Motley Fool has a disclosure policy.', 'Market-beating stocks from our award-winning analyst team.', 'Calculated by average return of all stock recommendations since inception of the Stock Advisor service in February of 2002. Returns as of 11/16/2023.', 'Discounted offers are only available to new members. Stock Advisor list price is $199 per year.', 'Calculated by Time-Weighted Return since 2002. Volatility profiles based on trailing-three-year calculations of the standard deviation of service investment returns.', ""\nInvest better with The Motley Fool. Get stock recommendations, portfolio guidance, and more from The Motley Fool's premium services.\n"", 'Making the world smarter, happier, and richer.', '', 'Market data powered by Xignite and Polygon.io.']",Strong Positive Correlation,2022-11-08T18:02:47Z,https://www.fool.com/investing/2022/11/08/why-international-game-technology-stock-jumped/
IGT,5462,input,2022-10-10 18:30:00,16.9,"Title: Why International Game Technology Stock Jumped Higher Today 
 Content: ['Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'You’re reading a free article with opinions that may differ from The Motley Fool’s Premium Investing Services. Become a Motley Fool member today to get instant access to our top analyst recommendations, in-depth research, investing resources, and more. Learn More', 'Shares of International Game Technology (IGT -0.61%) were up 16.7% as of 11:31 a.m. ET on Tuesday after the company reported better-than-expected earnings results for the third quarter.', 'The company announced accelerating growth on the top and bottom lines, which is great news for investors, who had seen the stock price slashed almost in half year to date on lower growth expectations.\xa0', ""IGT completed the acquisition of iSoftBet, a leading gaming content provider, which boosted the company's revenue growth in the quarter.\xa0Healthy profit margin in the lottery segment and a boost in gaming profitability contributed to adjusted earnings per share of $0.43,\xa0which came in above the consensus analyst estimate of $0.31.\xa0"", 'The company reorganized its business operations around three segments a few years ago that management credited for improving performance.\xa0This resulted in improving operating margin based on earnings before interest, taxes, depreciation, and amortization (EBITDA).', 'Management also returned a record $220 million to shareholders through dividends and share buybacks. This brings the dividend yield to a high 3.43%, which is no doubt putting some support behind the stock at these levels.\xa0', 'Management noted that customer demand trends remain strong right now. The company expects to reach the upper half of its previous outlook for the full year, with revenue between $4.1 billion and $4.2 billion, and operating margin between 20% and 22%.\xa0This would be flat over 2021 revenue of $4.1 billion, but investors are looking ahead to what iSoftBet brings to the table in 2023.\xa0', ""The addition of iSoftBet positions IGT for more growth, as it launches in new markets in Europe and Latin America.\xa0Plus, the acquisition adds a profitable software-as-a-service business model to IGT's business that is expected to fuel higher profit margin over the long term.\xa0"", 'John Ballard has no position in any of the stocks mentioned. The Motley Fool has no position in any of the stocks mentioned. The Motley Fool has a disclosure policy.', 'Market-beating stocks from our award-winning analyst team.', 'Calculated by average return of all stock recommendations since inception of the Stock Advisor service in February of 2002. Returns as of 11/16/2023.', 'Discounted offers are only available to new members. Stock Advisor list price is $199 per year.', 'Calculated by Time-Weighted Return since 2002. Volatility profiles based on trailing-three-year calculations of the standard deviation of service investment returns.', ""\nInvest better with The Motley Fool. Get stock recommendations, portfolio guidance, and more from The Motley Fool's premium services.\n"", 'Making the world smarter, happier, and richer.', '', 'Market data powered by Xignite and Polygon.io.']",Strong Positive Correlation,2022-11-08T18:02:47Z,https://www.fool.com/investing/2022/11/08/why-international-game-technology-stock-jumped/
IGT,5462,input,2022-10-10 19:30:00,16.925,"Title: Why International Game Technology Stock Jumped Higher Today 
 Content: ['Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'You’re reading a free article with opinions that may differ from The Motley Fool’s Premium Investing Services. Become a Motley Fool member today to get instant access to our top analyst recommendations, in-depth research, investing resources, and more. Learn More', 'Shares of International Game Technology (IGT -0.61%) were up 16.7% as of 11:31 a.m. ET on Tuesday after the company reported better-than-expected earnings results for the third quarter.', 'The company announced accelerating growth on the top and bottom lines, which is great news for investors, who had seen the stock price slashed almost in half year to date on lower growth expectations.\xa0', ""IGT completed the acquisition of iSoftBet, a leading gaming content provider, which boosted the company's revenue growth in the quarter.\xa0Healthy profit margin in the lottery segment and a boost in gaming profitability contributed to adjusted earnings per share of $0.43,\xa0which came in above the consensus analyst estimate of $0.31.\xa0"", 'The company reorganized its business operations around three segments a few years ago that management credited for improving performance.\xa0This resulted in improving operating margin based on earnings before interest, taxes, depreciation, and amortization (EBITDA).', 'Management also returned a record $220 million to shareholders through dividends and share buybacks. This brings the dividend yield to a high 3.43%, which is no doubt putting some support behind the stock at these levels.\xa0', 'Management noted that customer demand trends remain strong right now. The company expects to reach the upper half of its previous outlook for the full year, with revenue between $4.1 billion and $4.2 billion, and operating margin between 20% and 22%.\xa0This would be flat over 2021 revenue of $4.1 billion, but investors are looking ahead to what iSoftBet brings to the table in 2023.\xa0', ""The addition of iSoftBet positions IGT for more growth, as it launches in new markets in Europe and Latin America.\xa0Plus, the acquisition adds a profitable software-as-a-service business model to IGT's business that is expected to fuel higher profit margin over the long term.\xa0"", 'John Ballard has no position in any of the stocks mentioned. The Motley Fool has no position in any of the stocks mentioned. The Motley Fool has a disclosure policy.', 'Market-beating stocks from our award-winning analyst team.', 'Calculated by average return of all stock recommendations since inception of the Stock Advisor service in February of 2002. Returns as of 11/16/2023.', 'Discounted offers are only available to new members. Stock Advisor list price is $199 per year.', 'Calculated by Time-Weighted Return since 2002. Volatility profiles based on trailing-three-year calculations of the standard deviation of service investment returns.', ""\nInvest better with The Motley Fool. Get stock recommendations, portfolio guidance, and more from The Motley Fool's premium services.\n"", 'Making the world smarter, happier, and richer.', '', 'Market data powered by Xignite and Polygon.io.']",Strong Positive Correlation,2022-11-08T18:02:47Z,https://www.fool.com/investing/2022/11/08/why-international-game-technology-stock-jumped/
IGT,5462,input,2022-10-11 14:00:00,16.26,"Title: Why International Game Technology Stock Jumped Higher Today 
 Content: ['Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'You’re reading a free article with opinions that may differ from The Motley Fool’s Premium Investing Services. Become a Motley Fool member today to get instant access to our top analyst recommendations, in-depth research, investing resources, and more. Learn More', 'Shares of International Game Technology (IGT -0.61%) were up 16.7% as of 11:31 a.m. ET on Tuesday after the company reported better-than-expected earnings results for the third quarter.', 'The company announced accelerating growth on the top and bottom lines, which is great news for investors, who had seen the stock price slashed almost in half year to date on lower growth expectations.\xa0', ""IGT completed the acquisition of iSoftBet, a leading gaming content provider, which boosted the company's revenue growth in the quarter.\xa0Healthy profit margin in the lottery segment and a boost in gaming profitability contributed to adjusted earnings per share of $0.43,\xa0which came in above the consensus analyst estimate of $0.31.\xa0"", 'The company reorganized its business operations around three segments a few years ago that management credited for improving performance.\xa0This resulted in improving operating margin based on earnings before interest, taxes, depreciation, and amortization (EBITDA).', 'Management also returned a record $220 million to shareholders through dividends and share buybacks. This brings the dividend yield to a high 3.43%, which is no doubt putting some support behind the stock at these levels.\xa0', 'Management noted that customer demand trends remain strong right now. The company expects to reach the upper half of its previous outlook for the full year, with revenue between $4.1 billion and $4.2 billion, and operating margin between 20% and 22%.\xa0This would be flat over 2021 revenue of $4.1 billion, but investors are looking ahead to what iSoftBet brings to the table in 2023.\xa0', ""The addition of iSoftBet positions IGT for more growth, as it launches in new markets in Europe and Latin America.\xa0Plus, the acquisition adds a profitable software-as-a-service business model to IGT's business that is expected to fuel higher profit margin over the long term.\xa0"", 'John Ballard has no position in any of the stocks mentioned. The Motley Fool has no position in any of the stocks mentioned. The Motley Fool has a disclosure policy.', 'Market-beating stocks from our award-winning analyst team.', 'Calculated by average return of all stock recommendations since inception of the Stock Advisor service in February of 2002. Returns as of 11/16/2023.', 'Discounted offers are only available to new members. Stock Advisor list price is $199 per year.', 'Calculated by Time-Weighted Return since 2002. Volatility profiles based on trailing-three-year calculations of the standard deviation of service investment returns.', ""\nInvest better with The Motley Fool. Get stock recommendations, portfolio guidance, and more from The Motley Fool's premium services.\n"", 'Making the world smarter, happier, and richer.', '', 'Market data powered by Xignite and Polygon.io.']",Strong Positive Correlation,2022-11-08T18:02:47Z,https://www.fool.com/investing/2022/11/08/why-international-game-technology-stock-jumped/
IGT,5462,input,2022-10-11 15:00:00,16.18,"Title: Why International Game Technology Stock Jumped Higher Today 
 Content: ['Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'You’re reading a free article with opinions that may differ from The Motley Fool’s Premium Investing Services. Become a Motley Fool member today to get instant access to our top analyst recommendations, in-depth research, investing resources, and more. Learn More', 'Shares of International Game Technology (IGT -0.61%) were up 16.7% as of 11:31 a.m. ET on Tuesday after the company reported better-than-expected earnings results for the third quarter.', 'The company announced accelerating growth on the top and bottom lines, which is great news for investors, who had seen the stock price slashed almost in half year to date on lower growth expectations.\xa0', ""IGT completed the acquisition of iSoftBet, a leading gaming content provider, which boosted the company's revenue growth in the quarter.\xa0Healthy profit margin in the lottery segment and a boost in gaming profitability contributed to adjusted earnings per share of $0.43,\xa0which came in above the consensus analyst estimate of $0.31.\xa0"", 'The company reorganized its business operations around three segments a few years ago that management credited for improving performance.\xa0This resulted in improving operating margin based on earnings before interest, taxes, depreciation, and amortization (EBITDA).', 'Management also returned a record $220 million to shareholders through dividends and share buybacks. This brings the dividend yield to a high 3.43%, which is no doubt putting some support behind the stock at these levels.\xa0', 'Management noted that customer demand trends remain strong right now. The company expects to reach the upper half of its previous outlook for the full year, with revenue between $4.1 billion and $4.2 billion, and operating margin between 20% and 22%.\xa0This would be flat over 2021 revenue of $4.1 billion, but investors are looking ahead to what iSoftBet brings to the table in 2023.\xa0', ""The addition of iSoftBet positions IGT for more growth, as it launches in new markets in Europe and Latin America.\xa0Plus, the acquisition adds a profitable software-as-a-service business model to IGT's business that is expected to fuel higher profit margin over the long term.\xa0"", 'John Ballard has no position in any of the stocks mentioned. The Motley Fool has no position in any of the stocks mentioned. The Motley Fool has a disclosure policy.', 'Market-beating stocks from our award-winning analyst team.', 'Calculated by average return of all stock recommendations since inception of the Stock Advisor service in February of 2002. Returns as of 11/16/2023.', 'Discounted offers are only available to new members. Stock Advisor list price is $199 per year.', 'Calculated by Time-Weighted Return since 2002. Volatility profiles based on trailing-three-year calculations of the standard deviation of service investment returns.', ""\nInvest better with The Motley Fool. Get stock recommendations, portfolio guidance, and more from The Motley Fool's premium services.\n"", 'Making the world smarter, happier, and richer.', '', 'Market data powered by Xignite and Polygon.io.']",Strong Positive Correlation,2022-11-08T18:02:47Z,https://www.fool.com/investing/2022/11/08/why-international-game-technology-stock-jumped/
IGT,5462,input,2022-10-11 16:00:00,16.705,"Title: Why International Game Technology Stock Jumped Higher Today 
 Content: ['Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'You’re reading a free article with opinions that may differ from The Motley Fool’s Premium Investing Services. Become a Motley Fool member today to get instant access to our top analyst recommendations, in-depth research, investing resources, and more. Learn More', 'Shares of International Game Technology (IGT -0.61%) were up 16.7% as of 11:31 a.m. ET on Tuesday after the company reported better-than-expected earnings results for the third quarter.', 'The company announced accelerating growth on the top and bottom lines, which is great news for investors, who had seen the stock price slashed almost in half year to date on lower growth expectations.\xa0', ""IGT completed the acquisition of iSoftBet, a leading gaming content provider, which boosted the company's revenue growth in the quarter.\xa0Healthy profit margin in the lottery segment and a boost in gaming profitability contributed to adjusted earnings per share of $0.43,\xa0which came in above the consensus analyst estimate of $0.31.\xa0"", 'The company reorganized its business operations around three segments a few years ago that management credited for improving performance.\xa0This resulted in improving operating margin based on earnings before interest, taxes, depreciation, and amortization (EBITDA).', 'Management also returned a record $220 million to shareholders through dividends and share buybacks. This brings the dividend yield to a high 3.43%, which is no doubt putting some support behind the stock at these levels.\xa0', 'Management noted that customer demand trends remain strong right now. The company expects to reach the upper half of its previous outlook for the full year, with revenue between $4.1 billion and $4.2 billion, and operating margin between 20% and 22%.\xa0This would be flat over 2021 revenue of $4.1 billion, but investors are looking ahead to what iSoftBet brings to the table in 2023.\xa0', ""The addition of iSoftBet positions IGT for more growth, as it launches in new markets in Europe and Latin America.\xa0Plus, the acquisition adds a profitable software-as-a-service business model to IGT's business that is expected to fuel higher profit margin over the long term.\xa0"", 'John Ballard has no position in any of the stocks mentioned. The Motley Fool has no position in any of the stocks mentioned. The Motley Fool has a disclosure policy.', 'Market-beating stocks from our award-winning analyst team.', 'Calculated by average return of all stock recommendations since inception of the Stock Advisor service in February of 2002. Returns as of 11/16/2023.', 'Discounted offers are only available to new members. Stock Advisor list price is $199 per year.', 'Calculated by Time-Weighted Return since 2002. Volatility profiles based on trailing-three-year calculations of the standard deviation of service investment returns.', ""\nInvest better with The Motley Fool. Get stock recommendations, portfolio guidance, and more from The Motley Fool's premium services.\n"", 'Making the world smarter, happier, and richer.', '', 'Market data powered by Xignite and Polygon.io.']",Strong Positive Correlation,2022-11-08T18:02:47Z,https://www.fool.com/investing/2022/11/08/why-international-game-technology-stock-jumped/
